instance,database,test_time,db_name,batch_id,query_id,query_time
db.r4.large,aurora,2018-12-10-08:49:22,tpch_1g,4,3,1.690
db.r4.large,aurora,2018-12-10-08:49:22,tpch_1g,4,4,0.563
db.r4.large,aurora,2018-12-10-08:49:22,tpch_1g,4,5,1.520
db.r4.large,aurora,2018-12-10-08:49:22,tpch_1g,4,6,2.186
db.r4.large,aurora,2018-12-10-08:49:22,tpch_1g,4,7,1.058
db.r4.large,aurora,2018-12-10-08:49:22,tpch_1g,4,8,0.404
db.r4.large,aurora,2018-12-10-08:49:22,tpch_1g,4,9,2.941
db.r4.large,aurora,2018-12-10-08:49:22,tpch_1g,4,10,0.995
db.r4.large,aurora,2018-12-10-08:49:22,tpch_1g,4,11,0.276
db.r4.large,aurora,2018-12-10-08:49:22,tpch_1g,4,12,2.508
db.r4.large,aurora,2018-12-10-08:49:22,tpch_1g,4,13,4.742
db.r4.large,aurora,2018-12-10-08:49:22,tpch_1g,4,14,0.787
db.r4.large,aurora,2018-12-10-08:49:22,tpch_1g,4,15,2.777
db.r4.large,aurora,2018-12-10-08:49:22,tpch_1g,4,16,0.281
db.r4.large,aurora,2018-12-10-08:49:22,tpch_1g,4,17,0.577
db.r4.large,aurora,2018-12-10-08:49:22,tpch_1g,4,18,2.905
db.r4.large,aurora,2018-12-10-08:49:22,tpch_1g,4,19,0.202
db.r4.large,aurora,2018-12-10-08:49:22,tpch_1g,4,20,21.740
db.r4.large,aurora,2018-12-10-08:49:22,tpch_1g,4,21,17.461
db.r4.large,aurora,2018-12-10-08:49:22,tpch_1g,4,22,0.339
db.r4.large,aurora,2018-12-10-08:50:44,tpch_3g,1,1,80.577
db.r4.large,aurora,2018-12-10-08:50:44,tpch_3g,1,2,5.682
db.r4.large,aurora,2018-12-10-08:50:44,tpch_3g,1,3,104.421
db.r4.large,aurora,2018-12-10-08:50:44,tpch_3g,1,4,5.774
db.r4.large,aurora,2018-12-10-08:50:44,tpch_3g,1,5,6.342
db.r4.large,aurora,2018-12-10-08:50:44,tpch_3g,1,6,6.457
db.r4.large,aurora,2018-12-10-08:50:44,tpch_3g,1,7,3.077
db.r4.large,aurora,2018-12-10-08:50:44,tpch_3g,1,8,6.637
db.r4.large,aurora,2018-12-10-08:50:44,tpch_3g,1,9,56.700
db.r4.large,aurora,2018-12-10-08:50:44,tpch_3g,1,10,6.108
db.r4.large,aurora,2018-12-10-08:50:44,tpch_3g,1,11,10.953
db.r4.large,aurora,2018-12-10-08:50:44,tpch_3g,1,12,7.912
db.r4.large,aurora,2018-12-10-08:50:44,tpch_3g,1,13,16.187
db.r4.large,aurora,2018-12-10-08:50:44,tpch_3g,1,14,2.382
db.r4.large,aurora,2018-12-10-08:50:44,tpch_3g,1,15,6.991
db.r4.large,aurora,2018-12-10-08:50:44,tpch_3g,1,16,3.667
db.r4.large,aurora,2018-12-10-08:50:44,tpch_3g,1,17,2.056
db.r4.large,aurora,2018-12-10-08:50:44,tpch_3g,1,18,8.846
db.r4.large,aurora,2018-12-10-08:50:44,tpch_3g,1,19,0.827
db.r4.large,aurora,2018-12-10-08:50:44,tpch_3g,1,20,70.097
db.r4.large,aurora,2018-12-10-08:50:44,tpch_3g,1,21,53.223
db.r4.large,aurora,2018-12-10-08:50:44,tpch_3g,1,22,0.668
db.r4.large,aurora,2018-12-10-08:58:29,tpch_3g,2,1,44.725
db.r4.large,aurora,2018-12-10-08:58:29,tpch_3g,2,2,0.629
db.r4.large,aurora,2018-12-10-08:58:29,tpch_3g,2,3,5.472
db.r4.large,aurora,2018-12-10-08:58:29,tpch_3g,2,4,1.584
db.r4.large,aurora,2018-12-10-08:58:29,tpch_3g,2,5,4.946
db.r4.large,aurora,2018-12-10-08:58:29,tpch_3g,2,6,6.849
db.r4.large,aurora,2018-12-10-08:58:29,tpch_3g,2,7,2.952
db.r4.large,aurora,2018-12-10-08:58:29,tpch_3g,2,8,1.271
db.r4.large,aurora,2018-12-10-08:58:29,tpch_3g,2,9,9.157
db.r4.large,aurora,2018-12-10-08:58:29,tpch_3g,2,10,6.198
db.r4.large,aurora,2018-12-10-08:58:29,tpch_3g,2,11,1.703
db.r4.large,aurora,2018-12-10-08:58:29,tpch_3g,2,12,8.560
db.r4.large,aurora,2018-12-10-08:58:29,tpch_3g,2,13,15.935
db.r4.large,aurora,2018-12-10-08:58:29,tpch_3g,2,14,2.503
db.r4.large,aurora,2018-12-10-08:58:29,tpch_3g,2,15,6.816
db.r4.large,aurora,2018-12-10-08:58:29,tpch_3g,2,16,1.065
db.r4.large,aurora,2018-12-10-08:58:29,tpch_3g,2,17,1.683
db.r4.large,aurora,2018-12-10-08:58:29,tpch_3g,2,18,8.628
db.r4.large,aurora,2018-12-10-08:58:29,tpch_3g,2,19,0.664
db.r4.large,aurora,2018-12-10-08:58:29,tpch_3g,2,20,69.751
db.r4.large,aurora,2018-12-10-08:58:29,tpch_3g,2,21,53.551
db.r4.large,aurora,2018-12-10-08:58:29,tpch_3g,2,22,0.723
db.r4.large,aurora,2018-12-10-09:02:45,tpch_3g,3,1,44.961
db.r4.large,aurora,2018-12-10-09:02:45,tpch_3g,3,2,0.446
db.r4.large,aurora,2018-12-10-09:02:45,tpch_3g,3,3,5.448
db.r4.large,aurora,2018-12-10-09:02:45,tpch_3g,3,4,1.751
db.r4.large,aurora,2018-12-10-09:02:45,tpch_3g,3,5,4.809
db.r4.large,aurora,2018-12-10-09:02:45,tpch_3g,3,6,6.556
db.r4.large,aurora,2018-12-10-09:02:45,tpch_3g,3,7,3.018
db.r4.large,aurora,2018-12-10-09:02:45,tpch_3g,3,8,1.256
db.r4.large,aurora,2018-12-10-09:02:45,tpch_3g,3,9,9.270
db.r4.large,aurora,2018-12-10-09:02:45,tpch_3g,3,10,6.121
db.r4.large,aurora,2018-12-10-09:02:45,tpch_3g,3,11,1.123
db.r4.large,aurora,2018-12-10-09:02:45,tpch_3g,3,12,7.635
db.r4.large,aurora,2018-12-10-09:02:45,tpch_3g,3,13,16.155
db.r4.large,aurora,2018-12-10-09:02:45,tpch_3g,3,14,2.484
db.r4.large,aurora,2018-12-10-09:02:45,tpch_3g,3,15,6.820
db.r4.large,aurora,2018-12-10-09:02:45,tpch_3g,3,16,0.927
db.r4.large,aurora,2018-12-10-09:02:45,tpch_3g,3,17,1.894
db.r4.large,aurora,2018-12-10-09:02:45,tpch_3g,3,18,8.706
db.r4.large,aurora,2018-12-10-09:02:45,tpch_3g,3,19,0.466
db.r4.large,aurora,2018-12-10-09:02:45,tpch_3g,3,20,69.466
db.r4.large,aurora,2018-12-10-09:02:45,tpch_3g,3,21,53.677
db.r4.large,aurora,2018-12-10-09:02:45,tpch_3g,3,22,0.636
db.r4.large,aurora,2018-12-10-09:06:59,tpch_3g,4,1,44.799
db.r4.large,aurora,2018-12-10-09:06:59,tpch_3g,4,2,0.462
db.r4.large,aurora,2018-12-10-09:06:59,tpch_3g,4,3,5.572
db.r4.large,aurora,2018-12-10-09:06:59,tpch_3g,4,4,1.788
db.r4.large,aurora,2018-12-10-09:06:59,tpch_3g,4,5,5.067
db.r4.large,aurora,2018-12-10-09:06:59,tpch_3g,4,6,6.708
db.r4.large,aurora,2018-12-10-09:06:59,tpch_3g,4,7,3.063
db.r4.large,aurora,2018-12-10-09:06:59,tpch_3g,4,8,1.232
db.r4.large,aurora,2018-12-10-09:06:59,tpch_3g,4,9,9.251
db.r4.large,aurora,2018-12-10-09:06:59,tpch_3g,4,10,5.670
db.r4.large,aurora,2018-12-10-09:06:59,tpch_3g,4,11,0.894
db.r4.large,aurora,2018-12-10-09:06:59,tpch_3g,4,12,7.649
db.r4.large,aurora,2018-12-10-09:06:59,tpch_3g,4,13,15.830
db.r4.large,aurora,2018-12-10-09:06:59,tpch_3g,4,14,2.425
db.r4.large,aurora,2018-12-10-09:06:59,tpch_3g,4,15,7.073
db.r4.large,aurora,2018-12-10-09:06:59,tpch_3g,4,16,0.951
db.r4.large,aurora,2018-12-10-09:06:59,tpch_3g,4,17,1.726
db.r4.large,aurora,2018-12-10-09:06:59,tpch_3g,4,18,8.890
db.r4.large,aurora,2018-12-10-09:06:59,tpch_3g,4,19,0.476
db.r4.large,aurora,2018-12-10-09:06:59,tpch_3g,4,20,69.080
db.r4.large,aurora,2018-12-10-09:06:59,tpch_3g,4,21,53.888
db.r4.large,aurora,2018-12-10-09:06:59,tpch_3g,4,22,0.727
db.r4.large,aurora,2018-12-10-09:11:12,tpch_10g,1,1,267.383
db.r4.large,aurora,2018-12-10-09:11:12,tpch_10g,1,2,16.861
db.r4.large,aurora,2018-12-10-09:11:12,tpch_10g,1,3,1068.117
db.r4.large,aurora,2018-12-10-09:11:12,tpch_10g,1,4,281.218
db.r4.large,aurora,2018-12-10-09:11:12,tpch_10g,1,5,274.023
db.r4.large,aurora,2018-12-10-09:11:12,tpch_10g,1,6,142.246
db.r4.large,aurora,2018-12-10-09:11:12,tpch_10g,1,7,353.506
db.r4.large,aurora,2018-12-10-09:11:12,tpch_10g,1,8,422.830
db.r4.large,aurora,2018-12-10-09:11:12,tpch_10g,1,9,1900.629
db.r4.large,aurora,2018-12-10-09:11:12,tpch_10g,1,10,384.108
db.r4.large,aurora,2018-12-10-09:11:12,tpch_10g,1,11,125.489
db.r4.large,aurora,2018-12-10-09:11:12,tpch_10g,1,12,191.854
db.r4.large,aurora,2018-12-10-09:11:12,tpch_10g,1,13,119.957
db.r4.large,aurora,2018-12-10-09:11:12,tpch_10g,1,14,348.030
db.r4.large,aurora,2018-12-10-09:11:12,tpch_10g,1,15,379.799
db.r4.large,aurora,2018-12-10-09:11:12,tpch_10g,1,16,18.349
db.r4.large,aurora,2018-12-10-09:11:12,tpch_10g,1,17,24.281
db.r4.large,aurora,2018-12-10-09:11:12,tpch_10g,1,18,138.167
db.r4.large,aurora,2018-12-10-09:11:12,tpch_10g,1,19,83.111
db.r4.large,aurora,2018-12-10-13:17:07,tpch_1g,1,1,22.114
db.r4.large,aurora,2018-12-10-13:17:07,tpch_1g,1,2,2.320
db.r4.large,aurora,2018-12-10-13:17:07,tpch_1g,1,3,20.825
db.r4.large,aurora,2018-12-10-13:17:07,tpch_1g,1,4,0.607
db.r4.large,aurora,2018-12-10-13:17:07,tpch_1g,1,5,1.460
db.r4.large,aurora,2018-12-10-13:17:07,tpch_1g,1,6,1.976
db.r4.large,aurora,2018-12-10-13:17:07,tpch_1g,1,7,0.924
db.r4.large,aurora,2018-12-10-13:17:07,tpch_1g,1,8,2.363
db.r4.large,aurora,2018-12-10-13:17:07,tpch_1g,1,9,18.032
db.r4.large,aurora,2018-12-10-13:17:07,tpch_1g,1,10,1.156
db.r4.large,aurora,2018-12-10-13:17:07,tpch_1g,1,11,3.313
db.r4.large,aurora,2018-12-10-13:17:07,tpch_1g,1,12,2.424
db.r4.large,aurora,2018-12-10-13:17:07,tpch_1g,1,13,4.575
db.r4.large,aurora,2018-12-10-13:17:07,tpch_1g,1,14,0.849
db.r4.large,aurora,2018-12-10-13:17:07,tpch_1g,1,15,2.455
db.r4.large,aurora,2018-12-10-13:17:07,tpch_1g,1,16,1.180
db.r4.large,aurora,2018-12-10-13:17:07,tpch_1g,1,17,0.577
db.r4.large,aurora,2018-12-10-13:17:07,tpch_1g,1,18,2.902
db.r4.large,aurora,2018-12-10-13:17:07,tpch_1g,1,19,0.294
db.r4.large,aurora,2018-12-10-13:17:07,tpch_1g,1,20,20.852
db.r4.large,aurora,2018-12-10-13:17:07,tpch_1g,1,21,17.018
db.r4.large,aurora,2018-12-10-13:17:07,tpch_1g,1,22,0.236
db.r4.large,aurora,2018-12-10-13:19:15,tpch_1g,2,1,14.354
db.r4.large,aurora,2018-12-10-13:19:15,tpch_1g,2,2,0.208
db.r4.large,aurora,2018-12-10-13:19:15,tpch_1g,2,3,1.631
db.r4.large,aurora,2018-12-10-13:19:15,tpch_1g,2,4,0.477
db.r4.large,aurora,2018-12-10-13:19:15,tpch_1g,2,5,1.486
db.r4.large,aurora,2018-12-10-13:19:15,tpch_1g,2,6,2.062
db.r4.large,aurora,2018-12-10-13:19:15,tpch_1g,2,7,1.323
db.r4.large,aurora,2018-12-10-13:19:15,tpch_1g,2,8,0.510
db.r4.large,aurora,2018-12-10-13:19:15,tpch_1g,2,9,2.802
db.r4.large,aurora,2018-12-10-13:19:15,tpch_1g,2,10,1.046
db.r4.large,aurora,2018-12-10-13:19:15,tpch_1g,2,11,0.508
db.r4.large,aurora,2018-12-10-13:19:15,tpch_1g,2,12,2.491
db.r4.large,aurora,2018-12-10-13:19:15,tpch_1g,2,13,4.573
db.r4.large,aurora,2018-12-10-13:19:15,tpch_1g,2,14,0.854
db.r4.large,aurora,2018-12-10-13:19:15,tpch_1g,2,15,2.380
db.r4.large,aurora,2018-12-10-13:19:15,tpch_1g,2,16,0.280
db.r4.large,aurora,2018-12-10-13:19:15,tpch_1g,2,17,0.498
db.r4.large,aurora,2018-12-10-13:19:15,tpch_1g,2,18,2.768
db.r4.large,aurora,2018-12-10-13:19:15,tpch_1g,2,19,0.212
db.r4.large,aurora,2018-12-10-13:19:15,tpch_1g,2,20,20.796
db.r4.large,aurora,2018-12-10-13:19:15,tpch_1g,2,21,16.870
db.r4.large,aurora,2018-12-10-13:19:15,tpch_1g,2,22,0.256
db.r4.large,aurora,2018-12-10-13:20:34,tpch_1g,3,1,14.473
db.r4.large,aurora,2018-12-10-13:20:34,tpch_1g,3,2,0.227
db.r4.large,aurora,2018-12-10-13:20:34,tpch_1g,3,3,1.641
db.r4.large,aurora,2018-12-10-13:20:34,tpch_1g,3,4,0.524
db.r4.large,aurora,2018-12-10-13:20:34,tpch_1g,3,5,1.417
db.r4.large,aurora,2018-12-10-13:20:34,tpch_1g,3,6,2.036
db.r4.large,aurora,2018-12-10-13:20:34,tpch_1g,3,7,0.937
db.r4.large,aurora,2018-12-10-13:20:34,tpch_1g,3,8,0.357
db.r4.large,aurora,2018-12-10-13:20:34,tpch_1g,3,9,2.741
db.r4.large,aurora,2018-12-10-13:20:34,tpch_1g,3,10,1.051
db.r4.large,aurora,2018-12-10-13:20:34,tpch_1g,3,11,0.494
db.r4.large,aurora,2018-12-10-13:20:34,tpch_1g,3,12,2.366
db.r4.large,aurora,2018-12-10-13:20:34,tpch_1g,3,13,4.597
db.r4.large,aurora,2018-12-10-13:20:34,tpch_1g,3,14,0.823
db.r4.large,aurora,2018-12-10-13:20:34,tpch_1g,3,15,2.037
db.r4.large,aurora,2018-12-10-13:20:34,tpch_1g,3,16,0.268
db.r4.large,aurora,2018-12-10-13:20:34,tpch_1g,3,17,0.573
db.r4.large,aurora,2018-12-10-13:20:34,tpch_1g,3,18,2.778
db.r4.large,aurora,2018-12-10-13:20:34,tpch_1g,3,19,0.205
db.r4.large,aurora,2018-12-10-13:20:34,tpch_1g,3,20,20.796
db.r4.large,aurora,2018-12-10-13:20:34,tpch_1g,3,21,16.731
db.r4.large,aurora,2018-12-10-13:20:34,tpch_1g,3,22,0.284
db.r4.large,aurora,2018-12-10-13:21:51,tpch_1g,4,1,14.409
db.r4.large,aurora,2018-12-10-13:21:51,tpch_1g,4,2,0.256
db.r4.large,aurora,2018-12-10-13:21:51,tpch_1g,4,3,1.634
db.r4.large,aurora,2018-12-10-13:21:51,tpch_1g,4,4,0.516
db.r4.large,aurora,2018-12-10-13:21:51,tpch_1g,4,5,1.473
db.r4.large,aurora,2018-12-10-13:21:51,tpch_1g,4,6,2.089
db.r4.large,aurora,2018-12-10-13:21:51,tpch_1g,4,7,1.064
db.r4.large,aurora,2018-12-10-13:21:51,tpch_1g,4,8,0.377
db.r4.large,aurora,2018-12-10-13:21:51,tpch_1g,4,9,2.738
db.r4.large,aurora,2018-12-10-13:21:51,tpch_1g,4,10,0.991
db.r4.large,aurora,2018-12-10-13:21:51,tpch_1g,4,11,0.373
db.r4.large,aurora,2018-12-10-13:21:51,tpch_1g,4,12,2.398
db.r4.large,aurora,2018-12-10-13:21:51,tpch_1g,4,13,4.509
db.r4.large,aurora,2018-12-10-13:21:51,tpch_1g,4,14,0.807
db.r4.large,aurora,2018-12-10-13:21:51,tpch_1g,4,15,2.450
db.r4.large,aurora,2018-12-10-13:21:51,tpch_1g,4,16,0.279
db.r4.large,aurora,2018-12-10-13:21:51,tpch_1g,4,17,0.566
db.r4.large,aurora,2018-12-10-13:21:51,tpch_1g,4,18,2.801
db.r4.large,aurora,2018-12-10-13:21:51,tpch_1g,4,19,0.223
db.r4.large,aurora,2018-12-10-13:21:51,tpch_1g,4,20,20.566
db.r4.large,aurora,2018-12-10-13:21:51,tpch_1g,4,21,16.819
db.r4.large,aurora,2018-12-10-13:21:51,tpch_1g,4,22,0.233
db.r4.large,aurora,2018-12-10-13:23:09,tpch_3g,1,1,63.461
db.r4.large,aurora,2018-12-10-13:23:09,tpch_3g,1,2,5.247
db.r4.large,aurora,2018-12-10-13:23:09,tpch_3g,1,3,59.335
db.r4.large,aurora,2018-12-10-13:23:09,tpch_3g,1,4,1.705
db.r4.large,aurora,2018-12-10-13:23:09,tpch_3g,1,5,4.669
db.r4.large,aurora,2018-12-10-13:23:09,tpch_3g,1,6,6.007
db.r4.large,aurora,2018-12-10-13:23:09,tpch_3g,1,7,2.970
db.r4.large,aurora,2018-12-10-13:23:09,tpch_3g,1,8,6.477
db.r4.large,aurora,2018-12-10-13:23:09,tpch_3g,1,9,53.416
db.r4.large,aurora,2018-12-10-13:23:09,tpch_3g,1,10,5.897
db.r4.large,aurora,2018-12-10-13:23:09,tpch_3g,1,11,10.131
db.r4.large,aurora,2018-12-10-13:23:09,tpch_3g,1,12,7.296
db.r4.large,aurora,2018-12-10-13:23:09,tpch_3g,1,13,14.880
db.r4.large,aurora,2018-12-10-13:23:09,tpch_3g,1,14,2.365
db.r4.large,aurora,2018-12-10-13:23:09,tpch_3g,1,15,6.498
db.r4.large,aurora,2018-12-10-13:23:09,tpch_3g,1,16,3.606
db.r4.large,aurora,2018-12-10-13:23:09,tpch_3g,1,17,1.914
db.r4.large,aurora,2018-12-10-13:23:09,tpch_3g,1,18,8.281
db.r4.large,aurora,2018-12-10-13:23:09,tpch_3g,1,19,0.869
db.r4.large,aurora,2018-12-10-13:23:09,tpch_3g,1,20,66.487
db.r4.large,aurora,2018-12-10-13:23:09,tpch_3g,1,21,51.861
db.r4.large,aurora,2018-12-10-13:23:09,tpch_3g,1,22,1.370
db.r4.large,aurora,2018-12-10-13:29:34,tpch_3g,2,1,42.798
db.r4.large,aurora,2018-12-10-13:29:34,tpch_3g,2,2,0.417
db.r4.large,aurora,2018-12-10-13:29:34,tpch_3g,2,3,5.202
db.r4.large,aurora,2018-12-10-13:29:34,tpch_3g,2,4,1.576
db.r4.large,aurora,2018-12-10-13:29:34,tpch_3g,2,5,4.653
db.r4.large,aurora,2018-12-10-13:29:34,tpch_3g,2,6,6.307
db.r4.large,aurora,2018-12-10-13:29:34,tpch_3g,2,7,2.923
db.r4.large,aurora,2018-12-10-13:29:34,tpch_3g,2,8,1.201
db.r4.large,aurora,2018-12-10-13:29:34,tpch_3g,2,9,8.693
db.r4.large,aurora,2018-12-10-13:29:34,tpch_3g,2,10,5.774
db.r4.large,aurora,2018-12-10-13:29:34,tpch_3g,2,11,1.537
db.r4.large,aurora,2018-12-10-13:29:34,tpch_3g,2,12,7.280
db.r4.large,aurora,2018-12-10-13:29:34,tpch_3g,2,13,14.803
db.r4.large,aurora,2018-12-10-13:29:34,tpch_3g,2,14,2.350
db.r4.large,aurora,2018-12-10-13:29:34,tpch_3g,2,15,6.373
db.r4.large,aurora,2018-12-10-13:29:34,tpch_3g,2,16,0.931
db.r4.large,aurora,2018-12-10-13:29:34,tpch_3g,2,17,1.625
db.r4.large,aurora,2018-12-10-13:29:34,tpch_3g,2,18,8.398
db.r4.large,aurora,2018-12-10-13:29:34,tpch_3g,2,19,0.500
db.r4.large,aurora,2018-12-10-13:29:34,tpch_3g,2,20,66.445
db.r4.large,aurora,2018-12-10-13:29:34,tpch_3g,2,21,51.105
db.r4.large,aurora,2018-12-10-13:29:34,tpch_3g,2,22,0.605
db.r4.large,aurora,2018-12-10-13:33:35,tpch_3g,3,1,43.312
db.r4.large,aurora,2018-12-10-13:33:35,tpch_3g,3,2,0.500
db.r4.large,aurora,2018-12-10-13:33:35,tpch_3g,3,3,5.094
db.r4.large,aurora,2018-12-10-13:33:35,tpch_3g,3,4,1.643
db.r4.large,aurora,2018-12-10-13:33:35,tpch_3g,3,5,4.513
db.r4.large,aurora,2018-12-10-13:33:35,tpch_3g,3,6,6.119
db.r4.large,aurora,2018-12-10-13:33:35,tpch_3g,3,7,2.849
db.r4.large,aurora,2018-12-10-13:33:35,tpch_3g,3,8,1.148
db.r4.large,aurora,2018-12-10-13:33:35,tpch_3g,3,9,8.582
db.r4.large,aurora,2018-12-10-13:33:35,tpch_3g,3,10,5.875
db.r4.large,aurora,2018-12-10-13:33:35,tpch_3g,3,11,1.126
db.r4.large,aurora,2018-12-10-13:33:35,tpch_3g,3,12,7.139
db.r4.large,aurora,2018-12-10-13:33:35,tpch_3g,3,13,15.113
db.r4.large,aurora,2018-12-10-13:33:35,tpch_3g,3,14,2.295
db.r4.large,aurora,2018-12-10-13:33:35,tpch_3g,3,15,6.353
db.r4.large,aurora,2018-12-10-13:33:35,tpch_3g,3,16,0.968
db.r4.large,aurora,2018-12-10-13:33:35,tpch_3g,3,17,1.733
db.r4.large,aurora,2018-12-10-13:33:35,tpch_3g,3,18,8.334
db.r4.large,aurora,2018-12-10-13:33:35,tpch_3g,3,19,0.505
db.r4.large,aurora,2018-12-10-13:33:35,tpch_3g,3,20,66.051
db.r4.large,aurora,2018-12-10-13:33:35,tpch_3g,3,21,51.254
db.r4.large,aurora,2018-12-10-13:33:35,tpch_3g,3,22,0.635
db.r4.large,aurora,2018-12-10-13:37:37,tpch_3g,4,1,43.062
db.r4.large,aurora,2018-12-10-13:37:37,tpch_3g,4,2,0.522
db.r4.large,aurora,2018-12-10-13:37:37,tpch_3g,4,3,5.166
db.r4.large,aurora,2018-12-10-13:37:37,tpch_3g,4,4,1.622
db.r4.large,aurora,2018-12-10-13:37:37,tpch_3g,4,5,4.639
db.r4.large,aurora,2018-12-10-13:37:37,tpch_3g,4,6,6.248
db.r4.large,aurora,2018-12-10-13:37:37,tpch_3g,4,7,2.906
